n, iterative-time, recursive-time
4825,17875,17833
4826,17833,17792
4827,17791,17792
4828,17833,17791
4829,17792,17833
4830,17833,17917
4831,17875,17917
4832,17916,17875
4833,17958,18000
4834,17916,18000
4835,17750,17792
4836,17833,17875
4837,17958,18000
4838,17875,17834
4839,17875,17833
4840,17917,17958
4841,17958,17916
4842,17833,17833
4843,17833,17875
4844,17875,17875
4845,17959,18084
4846,17875,17958
4847,17958,17916
4848,17875,17875
4849,17875,17916
4850,17833,17875
4851,18041,17958
4852,17958,18042
4853,18000,17916
4854,17875,17916
4855,18000,17916
4856,17875,17875
4857,17958,25083
4858,18000,18042
4859,18083,17875
4860,17916,17917
4861,17916,17958
4862,17917,17917
4863,17916,17958
4864,17916,17916
4865,18000,17917
4866,18000,18000
4867,17959,17917
4868,18042,17916
4869,17917,18000
4870,18000,17958
4871,17958,17958
4872,17958,18042
4873,18000,17917
4874,17958,17958
4875,18000,18000
4876,18084,18000
4877,17959,17959
4878,17959,17958
4879,18000,17958
4880,18000,18083
4881,18041,18042
4882,18125,18084
4883,18083,18000
4884,18084,18083
4885,18041,18125
4886,18083,18042
4887,18042,18125
4888,18084,18083
4889,17958,18042
4890,18083,18041
4891,18042,18083
4892,18000,18000
4893,18000,18125
4894,18125,18042
4895,18125,18042
4896,18000,18167
4897,18083,18041
4898,18042,18000
4899,18083,18042
4900,18042,18084
4901,18041,18041
4902,18209,18167
4903,18083,18125
4904,18041,18125
4905,18083,18042
4906,18167,18125
4907,18125,18167
4908,18166,18208
4909,18250,18167
4910,18333,18083
4911,18041,18167
4912,18166,18083
4913,18208,18291
4914,18292,18208
4915,18125,18167
4916,18125,18125
4917,18250,18208
4918,18209,18250
4919,18250,18292
4920,18125,18167
4921,23750,18167
4922,18167,18208
4923,18166,18250
4924,18209,18208
4925,18125,18125
4926,18208,18292
4927,18291,18292
4928,18250,18166
4929,18375,18208
4930,18292,18250
4931,18209,18209
4932,18166,18167
4933,18166,18208
4934,18208,18166
4935,18333,18250
4936,18167,18250
4937,18250,18250
4938,18209,18333
4939,18334,18417
4940,18292,18167
4941,18208,18250
4942,18250,18167
4943,18375,18333
4944,18250,18250
4945,18250,18291
4946,18250,18416
4947,18292,18375
4948,18292,18334
4949,18333,18250
4950,18375,18500
4951,18333,18292
4952,18292,18250
4953,18250,18333
4954,18333,18291
4955,18292,18250
4956,18250,18292
4957,18291,18333
4958,18292,18375
4959,18333,18291
4960,18334,18334
4961,18417,18333
4962,18375,18292
4963,18333,18291
4964,18291,18291
4965,18292,18292
4966,18333,18417
4967,18416,18375
4968,18333,18292
4969,18333,18291
4970,18375,18375
4971,18292,18375
4972,18334,18292
4973,18333,18333
4974,18333,18375
4975,18500,18542
4976,18416,18417
4977,18375,18375
4978,18458,18291
4979,18375,18500
4980,18417,18459
4981,18500,18375
4982,18500,18542
4983,18417,18542
4984,18416,18417
4985,18500,18333
4986,18375,18417
4987,18459,18417
4988,18459,18458
4989,18459,18417
4990,18583,18542
4991,18542,18417
4992,18500,18542
4993,18500,18625
4994,18583,18542
4995,18625,18500
4996,18416,18500
4997,18500,18500
4998,18583,18500
4999,18500,18542
5000,18500,18417
5001,18458,18458
5002,18417,18459
5003,18500,18500
5004,18542,18500
5005,18458,18458
5006,18458,18500
5007,18459,18500
5008,18625,18583
5009,18542,18542
5010,18459,18625
5011,18583,18500
5012,18541,18583
5013,18500,18541
5014,18583,18500
5015,18583,18666
5016,18583,18625
5017,18500,18584
5018,18542,18500
5019,18583,18500
5020,18500,18625
5021,18583,18625
5022,18583,18750
5023,18709,18584
5024,18500,18583
5025,25375,18625
5026,18625,18625
5027,18625,18542
5028,18666,18667
5029,18708,18542
5030,18666,18542
5031,18584,18709
5032,18708,18666
5033,18666,18667
5034,18667,18708
5035,18667,18708
5036,18625,18708
5037,18833,18708
5038,18750,18667
5039,18666,18583
5040,18500,18708
5041,18542,18750
5042,18583,18666
5043,18667,18666
5044,18625,18666
5045,18542,18584
5046,18708,18708
5047,18708,18708
5048,18750,18667
5049,18750,18625
5050,18709,18584
5051,18750,18709
5052,18750,18709
5053,18708,18709
5054,18709,18709
5055,18666,18708
5056,18709,18750
5057,18666,18708
5058,18750,18709
5059,18708,18666
5060,18667,18709
5061,18667,18834
5062,18666,18708
5063,18625,18791
5064,18792,18708
5065,18792,18750
5066,18750,18709
5067,18667,18834
5068,18750,18791
5069,18792,18750
5070,18875,18750
5071,18833,18708
5072,18667,18792
5073,18750,18750
5074,18834,18750
5075,18792,18750
5076,18792,18833
5077,18708,18875
5078,18792,18750
5079,18792,18709
5080,18792,18834
5081,18833,18833
5082,18750,18791
5083,18750,18875
5084,18875,18834
5085,18833,18833
5086,18708,18750
5087,18833,18833
5088,18834,18792
5089,18833,18833
5090,18833,18750
5091,18833,18875
5092,18833,18834
5093,18833,18791
5094,18875,18833
5095,18875,19208
5096,18791,18792
5097,18791,18792
5098,18792,18792
5099,18833,18833
5100,18833,18833
5101,18833,18792
5102,18875,23708
5103,18792,18750
5104,18833,18875
5105,18958,18875
5106,19000,18958
5107,18875,19000
5108,18958,18917
5109,19125,19000
5110,18875,19000
5111,18958,19000
5112,18917,19084
5113,18958,19000
5114,19000,18875
5115,18917,19000
5116,19042,18958
5117,19083,19042
5118,19000,19084
5119,19084,19042
5120,19042,19000
5121,19000,18917
5122,18917,18959
5123,19042,18916
5124,19208,19083
5125,19125,19000
5126,19083,19041
5127,19083,19000
5128,19125,19000
5129,19083,19000
5130,19041,19083
5131,19084,18917
5132,19083,19041
5133,19084,19000
5134,19000,19000
5135,18959,19084
5136,19041,19083
5137,19041,19000
5138,19083,19000
5139,19042,18958
5140,19000,18958
5141,19083,19125
5142,19041,19083
5143,19209,19000
5144,19125,19083
5145,19125,19083
5146,19042,19083
5147,19083,19167
5148,19042,19209
5149,19084,19042
5150,19292,19084
5151,19000,19042
5152,19166,19125
5153,19042,19000
5154,19209,19209
5155,19084,19167
5156,19125,19084
5157,19125,19167
5158,19166,19208
5159,19250,19083
5160,19166,19125
5161,19250,19125
5162,19125,19208
5163,19083,19042
5164,19250,19125
5165,19042,19167
5166,19167,19250
5167,19083,19084
5168,19209,21292
5169,19125,19125
5170,19250,19167
5171,19125,19250
5172,19167,19125
5173,19166,19250
5174,19125,19041
5175,19083,19166
5176,19084,19125
5177,19084,19292
5178,19208,23791
5179,19250,19166
5180,19208,19333
5181,19292,19250
5182,19250,19209
5183,19042,19084
5184,19167,19083
5185,19208,19209
5186,19208,19208
5187,19125,19292
5188,19208,19250
5189,19167,19167
5190,19334,19375
5191,19167,19084
5192,19167,19167
5193,19250,19250
5194,19500,19292
5195,19166,19292
5196,19209,19334
5197,19292,19292
5198,19250,19250
5199,19333,19250
5200,19334,19167
5201,19208,19209
5202,19167,19125
5203,19292,19250
5204,19250,19208
5205,19291,19250
5206,19333,19250
5207,19333,19250
5208,19167,19333
5209,19167,19209
5210,19250,19291
5211,19292,19250
5212,19208,19208
5213,19250,19250
5214,19167,19292
5215,19334,19334
5216,19333,19250
5217,19375,19333
5218,19333,19333
5219,19333,19375
5220,19458,19333
5221,19250,19333
5222,19375,19416
5223,19333,19291
5224,19666,19292
5225,19334,19334
5226,19334,19292
5227,19375,19417
5228,19333,19416
5229,19333,19416
5230,19333,19333
5231,19458,19375
5232,19375,19334
5233,19333,19416
5234,19459,19417
5235,19458,19625
5236,19417,19416
5237,19375,19417
5238,19417,19250
5239,19375,19292
5240,19333,19375
5241,19417,19500
5242,19375,19458
5243,19500,19334
5244,19375,19417
5245,19375,19500
5246,19500,19458
5247,19417,19500
5248,19541,19458
5249,45500,40792
5250,19417,23708
5251,19584,19417
5252,19500,19333
5253,19417,19459
5254,19417,19375
5255,19334,19375
5256,19459,19375
5257,19417,19459
5258,19459,19459
5259,19417,19459
5260,19500,19500
5261,19417,19416
5262,19584,19500
5263,19459,23500
5264,19542,19417
5265,19416,19375
5266,19417,33333
5267,19542,19458
5268,19417,26625
5269,19459,19500
5270,19458,19458
5271,19417,19459
5272,19583,19458
5273,19583,19583
5274,19458,19584
5275,19584,19542
5276,19625,19708
5277,27375,19625
5278,19541,19458
5279,19500,19541
5280,19625,19458
5281,19458,19583
5282,24708,19416
5283,24750,19458
5284,19458,19583
5285,19625,19541
5286,19458,19625
5287,19500,19541
5288,19541,19583
5289,19500,19458
5290,19541,19583
5291,19542,19625
5292,19583,19541
5293,19459,19542
5294,19708,19875
5295,19959,20042
5296,20000,19958
5297,20000,20042
5298,20000,20042
5299,20042,20125
5300,20000,20042
5301,20042,20000
5302,20000,20041
5303,20042,20041
5304,20042,19958
5305,20000,20000
5306,20000,20083
5307,20083,20167
5308,20042,20083
5309,20125,20000
5310,20125,20083
5311,20125,20042
5312,20084,20125
5313,20042,20042
5314,20083,20042
5315,20208,20042
5316,20000,20125
5317,20042,20083
5318,20084,20125
5319,20083,20083
5320,20083,20167
5321,20041,20083
5322,20542,20542
5323,20125,19625
5324,19625,19583
5325,19625,19625
5326,19708,19750
5327,19667,19666
5328,19625,19625
5329,19667,19708
5330,19708,19708
5331,19750,19708
5332,19750,19709
5333,19667,19833
5334,19750,19708
5335,19750,19750
5336,19750,19667
5337,19834,19792
5338,19666,19583
5339,19750,19959
5340,19750,19708
5341,19667,19708
5342,19709,19708
5343,19792,19667
5344,19709,19750
5345,19750,19667
5346,19750,23583
5347,19875,19750
5348,19833,19750
5349,19750,19791
5350,19834,19834
5351,19792,19833
5352,19750,19792
5353,21792,19917
5354,19875,19916
5355,19833,19791
5356,19709,19834
5357,19833,19833
5358,19916,19750
5359,19708,19792
5360,19875,19917
5361,20250,19875
5362,19875,19875
5363,19792,19834
5364,19875,19791
5365,19792,19833
5366,19875,19917
5367,19792,19875
5368,19875,19833
5369,19708,19792
5370,19833,19875
5371,19917,19833
5372,19958,19875
5373,19916,20083
5374,20125,19959
5375,20000,19958
5376,19875,19833
5377,19875,19875
5378,19917,19875
5379,19917,19875
5380,19875,19959
5381,19917,19916
5382,19917,20000
5383,20000,19875
5384,20042,20000
5385,19875,19875
5386,19875,19917
5387,19875,19959
5388,19875,19834
5389,19917,19917
5390,20042,19917
5391,19875,19833
5392,19958,19958
5393,19959,20042
5394,19959,21167
5395,20042,20000
5396,19916,19917
5397,19958,20000
5398,19833,19916
5399,20041,20000
5400,20000,20042
5401,20000,20083
5402,20000,20042
5403,20000,19958
5404,20042,19917
5405,20166,20000
5406,19917,20125
5407,20042,20041
5408,19958,19958
5409,20042,20041
5410,20083,20083
5411,20083,20042
5412,19958,20083
5413,19958,19958
5414,20041,19917
5415,20041,20125
5416,20000,20000
5417,20125,20083
5418,19959,20125
5419,20125,20042
5420,20083,20125
5421,20125,20167
5422,20084,20083
5423,20125,20125
5424,20125,20041
5425,20083,20042
5426,20208,20083
5427,20000,20125
5428,20125,20125
5429,19958,20166
5430,20083,20125
5431,20083,20125
5432,20167,20250
5433,20166,20083
5434,20000,20125
5435,20125,20125
5436,20125,20083
5437,20083,20166
5438,20125,20167
5439,20125,20083
5440,20000,20041
5441,20167,20167
5442,20083,20042
5443,20250,20166
5444,20208,22750
5445,20042,20166
5446,20167,20250
5447,20166,20375
5448,20209,20292
5449,20333,20292
5450,20125,20209
5451,20250,20167
5452,20292,20250
5453,20250,20125
5454,20208,20125
5455,20125,20084
5456,20208,20250
5457,20125,20208
5458,20083,20125
5459,29250,20208
5460,20291,20292
5461,20084,20250
5462,20125,20125
5463,20209,20125
5464,20125,20083
5465,20167,20291
5466,20125,20167
5467,20167,20250
5468,20125,20209
5469,20208,20166
5470,20208,20250
5471,20208,20333
5472,20250,20250
5473,20292,20250
5474,20291,20125
5475,20167,20250
5476,20250,20375
5477,20250,20333
5478,20250,20291
5479,20375,20292
5480,20334,20250
5481,20333,20375
5482,20333,20250
5483,20209,20209
5484,20208,20250
5485,20208,20208
5486,20250,20291
5487,20375,20208
5488,20250,20375
5489,20292,20458
5490,20417,20333
5491,20375,20459
5492,20417,20375
5493,20333,20375
5494,20375,20291
5495,20292,20292
5496,20250,20334
5497,20250,20292
5498,20375,20292
5499,20209,20333
5500,20291,20292
5501,20250,20333
5502,20291,20333
5503,20375,20458
5504,20292,20833
5505,20959,20625
5506,20250,20333
5507,20291,20292
5508,20292,20292
5509,20291,20250
5510,20333,20291
5511,20333,20292
5512,20291,20291
5513,20334,20334
5514,20292,20250
5515,20375,20334
5516,20292,20375
5517,20333,20333
5518,20292,20375
5519,20417,20416
5520,20334,20333
5521,20375,20375
5522,20291,20375
5523,20291,20375
5524,20333,20333
5525,20375,20292
5526,20334,20500
5527,20375,20500
5528,20417,20416
5529,20459,20375
5530,20459,20375
5531,20375,20417
5532,20458,20375
5533,20375,20417
5534,20417,20375
5535,24459,20375
5536,20375,20417
5537,20417,20375
5538,20417,20417
5539,20375,20459
5540,20417,20417
5541,20375,20459
5542,20417,20375
5543,20459,20417
5544,20416,20375
5545,20458,20416
5546,20458,20458
5547,20458,20416
5548,20417,20417
5549,20458,20500
5550,20459,20459
5551,20459,20459
5552,20417,20417
5553,20542,20458
5554,20458,20500
5555,20458,20500
5556,20458,20500
5557,20416,20458
5558,20500,20458
5559,20500,30458
5560,20500,20500
5561,20500,20500
5562,20458,20583
5563,20542,20542
5564,20500,20500
5565,20542,20541
5566,20500,20500
5567,20584,20584
5568,20500,20542
5569,20542,53959
5570,20500,20541
5571,20584,20750
5572,20542,20584
5573,20500,20500
5574,20542,20541
5575,20542,20542
5576,20584,20542
5577,20500,20625
5578,20542,20541
5579,20583,20625
5580,20584,20583
5581,20666,20583
5582,20542,20708
5583,20541,20583
5584,20542,20625
5585,20625,20667
5586,20667,20625
5587,20625,20584
5588,20667,20542
5589,20583,20709
5590,20625,20667
5591,20625,20667
5592,20667,20667
5593,20625,20666
5594,20708,20666
5595,20625,20625
5596,20625,20625
5597,20625,20625
5598,20625,20667
5599,20708,20625
5600,20666,20750
5601,20708,20708
5602,20667,20791
5603,20708,20667
5604,20625,20625
5605,20667,20667
5606,20666,20667
5607,20667,20625
5608,20625,20709
5609,20667,20625
5610,20709,20667
5611,20666,20667
5612,20709,20709
5613,20666,20750
5614,20625,20667
5615,58958,20708
5616,20750,20625
5617,20708,20708
5618,20708,20667
5619,20708,20709
5620,20667,20750
5621,20708,20708
5622,20666,20750
5623,20708,20709
5624,20792,20708
5625,20709,20750
5626,20750,20708
5627,20750,20750
5628,20750,20750
5629,20708,20708
5630,20709,20750
5631,20791,20750
5632,20791,20750
5633,20750,20750
5634,20750,20750
5635,20833,20833
5636,20792,20750
5637,20750,20792
5638,20791,20833
5639,20750,20792
5640,20917,20917
5641,20917,21000
5642,21000,20792
5643,20958,21083
5644,20917,20959
5645,21208,20959
5646,20917,21041
5647,20875,20792
5648,21291,21292
5649,21167,21166
5650,21125,21125
5651,20917,21042
5652,20958,20875
5653,20875,20917
5654,20875,20834
5655,20916,20833
5656,20958,20875
5657,20833,20875
5658,20917,21000
5659,20959,20959
5660,20958,20833
5661,20875,20875
5662,20917,20834
5663,20917,20959
5664,20875,20958
5665,21000,21083
5666,21167,21125
5667,20875,21000
5668,20916,20958
5669,20917,20875
5670,20917,20875
5671,20916,20917
5672,20834,20917
5673,20875,20917
5674,20875,20958
5675,20917,20875
5676,20958,20917
5677,20958,20916
5678,20958,20916
5679,20917,20917
5680,20917,20916
5681,20917,20917
5682,20958,20958
5683,20875,20958
5684,22500,20958
5685,20916,21000
5686,20917,20959
5687,20959,21000
5688,20916,21000
5689,21000,20958
5690,20958,21000
5691,21041,21041
5692,21000,21041
5693,20917,20959
5694,21000,20958
5695,21000,21000
5696,20959,20958
5697,21042,21000
5698,20958,21041
5699,20959,21000
5700,21042,21000
5701,20959,21000
5702,21167,20959
5703,21042,21042
5704,21000,21000
5705,21042,21042
5706,21000,21083
5707,21042,21041
5708,21000,21041
5709,21042,21041
5710,21083,21041
5711,21042,21084
5712,21041,21041
5713,21125,21042
5714,21042,21041
5715,21083,21041
5716,21083,21083
5717,21042,21000
5718,21084,21167
5719,21042,21125
5720,21083,21083
5721,21084,21167
5722,21084,21125
5723,21209,21084
5724,21125,21083
5725,21125,21084
5726,21084,21125
5727,21167,21083
5728,21167,21125
5729,21209,21125
5730,21125,21167
5731,21042,21084
5732,21125,21208
5733,21125,21250
5734,21167,21125
5735,21125,21125
5736,21166,21208
5737,21209,21375
5738,20375,20458
5739,20417,20459
5740,20458,20500
5741,20416,20458
5742,20458,21000
5743,21167,21167
5744,21166,21167
5745,21125,21208
5746,21209,21334
5747,21250,21250
5748,20458,20416
5749,20500,20416
5750,20458,20458
5751,20458,20458
5752,20417,20375
5753,20458,21041
5754,21250,21209
5755,21292,21250
5756,21208,21208
5757,21208,21250
5758,21334,21250
5759,21250,21250
5760,21250,21291
5761,21250,21208
5762,21250,21209
5763,21208,21208
5764,21250,21250
5765,21250,21250
5766,21209,21292
5767,21250,21250
5768,21292,21250
5769,21250,21250
5770,21250,21250
5771,21250,21250
5772,21250,21250
5773,21375,21333
5774,21416,21375
5775,21250,21250
5776,21292,21292
5777,21291,21333
5778,21250,21375
5779,21375,21334
5780,21333,21375
5781,21500,21334
5782,21416,21375
5783,21417,21375
5784,21292,21375
5785,21375,21292
5786,21333,21333
5787,21375,21292
5788,21291,21375
5789,21375,21334
5790,21375,21459
5791,21334,21292
5792,21375,21333
5793,21292,21375
5794,21375,21292
5795,21375,21375
5796,21375,21292
5797,21500,21417
5798,21375,21417
5799,21416,21417
5800,21375,21334
5801,21375,21375
5802,21375,21375
5803,21375,21375
5804,21416,21375
5805,21417,21375
5806,21417,21459
5807,21334,21459
5808,21375,21375
5809,21458,21375
5810,21375,21417
5811,21417,21416
5812,21417,21458
5813,21375,21458
5814,21417,21417
5815,21541,21500
5816,21417,21416
5817,21459,21417
5818,21459,21417
5819,21500,21458
5820,21459,21500
5821,21458,21458
5822,21792,21500
5823,21417,21458
5824,21458,21458
5825,21500,21500
5826,21542,21500
5827,21542,21542
5828,21500,21459
5829,21500,21500
5830,21541,21500
5831,21500,21500
5832,21584,21500
5833,24375,21500
5834,21500,21458
5835,21541,21542
5836,21542,21583
5837,21500,24791
5838,21750,21625
5839,21459,21584
5840,21541,21500
5841,21541,24542
5842,21541,21542
5843,21541,21542
5844,21541,21542
5845,21541,21625
5846,21500,21541
5847,21542,21541
5848,21541,21542
5849,21583,21542
5850,21542,21584
5851,21541,21541
5852,21584,21584
5853,21541,21541
5854,21542,21542
5855,21625,21542
5856,21583,21583
5857,21583,21541
5858,21625,21583
5859,21542,21625
5860,21542,21667
5861,21625,21666
5862,21584,21625
5863,21625,21625
5864,21625,21667
5865,21708,21666
5866,21750,21667
5867,21583,21625
5868,21708,21583
5869,21625,21667
5870,21792,21792
5871,21791,21750
5872,21709,21625
5873,21625,21708
5874,21667,21792
5875,21750,21792
5876,21750,21666
5877,21750,21792
5878,21833,21833
5879,21833,21917
5880,21750,21709
5881,21917,21875
5882,21917,21875
5883,21958,21750
5884,21708,21875
5885,21709,21792
5886,21709,21834
5887,21750,21750
5888,21666,21042
5889,20958,20958
5890,20958,20916
5891,20959,21917
5892,21708,21833
5893,21750,21708
5894,21666,21750
5895,21708,21750
5896,21750,21750
5897,21750,21750
5898,21750,21667
5899,21792,21666
5900,21708,21791
5901,21709,21792
5902,21750,21709
5903,21750,21791
5904,25584,21792
5905,21792,21709
5906,21791,21750
5907,21791,21750
5908,21791,21792
5909,21792,21750
5910,21750,21792
5911,21750,21833
5912,21792,21791
5913,21792,21792
5914,21834,21792
5915,24458,21792
5916,21791,21792
5917,21834,21792
5918,21833,21916
5919,21875,21834
5920,21875,22000
5921,21917,21792
5922,21917,21792
5923,21916,21958
5924,21916,21833
5925,25083,21875
5926,21875,21875
5927,21792,21875
5928,21917,21875
5929,21750,21833
5930,21875,21792
5931,21875,21875
5932,21875,21917
5933,21917,21833
5934,21875,21875
5935,21875,21875
5936,27000,22333
5937,21875,21917
5938,21833,21917
5939,21875,21833
5940,21917,21917
5941,21875,21875
5942,21917,21833
5943,21958,21917
5944,21875,21833
5945,58833,22208
5946,21917,21916
5947,21959,22000
5948,21917,21958
5949,21833,21917
5950,21917,21916
5951,22083,21958
5952,21917,21917
5953,21875,21792
5954,21166,21208
5955,21167,21167
5956,21208,21166
5957,21208,21208
5958,21167,21208
5959,21208,21208
5960,21209,21209
5961,21208,21208
5962,21209,21209
5963,21167,21209
5964,21209,21292
5965,21167,21208
5966,21292,21166
5967,21250,21209
5968,21167,21209
5969,21292,21208
5970,21208,21292
5971,21209,21209
5972,21209,21208
5973,21250,21291
5974,22125,21958
5975,22041,22083
5976,21959,21250
5977,21250,21250
5978,21250,21292
5979,21250,21250
5980,21334,21250
5981,21291,21250
5982,21375,21250
5983,21292,21334
5984,21250,21333
5985,21292,21292
5986,21209,21292
5987,21292,21292
5988,21292,21291
5989,21291,21250
5990,21375,22083
5991,22083,36083
5992,22083,21291
5993,21334,21292
5994,21375,21750
5995,22167,22083
5996,22375,21458
5997,21291,21333
5998,21334,31250
5999,21250,21416
6000,21291,21375
6001,21333,21375
6002,21375,21333
6003,21375,21333
6004,21417,22334
6005,22125,22125
6006,21917,21417
6007,21417,21416
6008,21333,21375
6009,21458,21375
6010,21334,21375
6011,21375,21458
6012,21500,21375
6013,21375,21459
6014,21458,21375
6015,21333,21500
6016,21417,21500
6017,21458,21416
6018,21459,21417
6019,21500,21458
6020,21333,21375
6021,21500,21459
6022,21416,21417
6023,21375,21417
6024,21417,21500
6025,21458,21417
6026,21417,21458
6027,21375,21416
6028,21416,21416
6029,21458,21500
6030,21458,21416
6031,21542,21500
6032,21417,21500
6033,21458,21458
6034,21458,21459
6035,21458,21458
6036,21459,21459
6037,21459,21458
6038,21500,21500
6039,21458,21500
6040,21500,21500
6041,21500,21500
6042,21541,21500
6043,21500,21541
6044,21458,33416
6045,21542,21500
6046,21458,21541
6047,21500,22417
6048,22250,22250
6049,22125,21542
6050,21500,21500
6051,21584,21500
6052,21500,21542
6053,21583,21500
6054,21542,21583
6055,21500,21542
6056,21541,21583
6057,21458,21583
6058,21542,21542
6059,21583,21541
6060,21500,21500
6061,21583,21541
6062,21583,21583
6063,21542,21541
6064,21584,21584
6065,21541,21667
6066,21584,21584
6067,21584,21584
6068,21583,21583
6069,21542,21584
6070,21584,21583
6071,21584,21625
6072,21583,21583
6073,21584,21583
6074,21625,21625
6075,21584,21667
6076,21625,21625
6077,21583,21625
6078,21625,21667
6079,21542,21666
6080,21625,21583
6081,21666,21625
6082,21625,21625
6083,21666,21542
6084,21625,21708
6085,21625,21625
6086,21625,21667
6087,21625,21709
6088,21625,21583
6089,21708,21666
6090,21667,21625
6091,21708,21625
6092,21666,21708
6093,21708,21708
6094,21708,21666
6095,21625,21708
6096,21708,21625
6097,21750,21667
6098,21667,21625
6099,21750,21625
6100,21667,21750
6101,21667,21750
6102,21708,21708
6103,21666,21750
6104,21708,21666
6105,21750,21667
6106,21708,21750
6107,21708,21667
6108,21708,21750
6109,21750,21708
6110,21708,21708
6111,21791,21667
6112,21750,21750
6113,21750,21750
6114,21834,21750
6115,21709,21709
6116,21792,21750
6117,21750,21750
6118,21750,21750
6119,21792,21709
6120,21750,21750
6121,21750,21791
6122,21792,21792
6123,21709,21792
6124,21708,21792
6125,21792,21791
6126,21750,21750
6127,21792,21791
6128,21792,21792
6129,21792,21792
6130,21834,21792
6131,21875,21834
6132,21750,21791
6133,21833,21792
6134,21792,21834
6135,21834,21792
6136,21875,21834
6137,21791,21750
6138,21875,21792
6139,21833,21875
6140,21833,21791
6141,21833,21875
6142,21833,21916
6143,21875,21833
6144,21833,21833
6145,21875,21792
6146,21917,21833
6147,21875,21834
6148,21875,21875
6149,21875,21833
6150,21875,21834
6151,21875,23541
6152,21875,21875
6153,21917,21875
6154,21833,21875
6155,21875,21875
6156,21875,21875
6157,21917,21875
6158,21875,21917
6159,21875,21916
6160,21917,21917
6161,21958,21875
6162,21916,21917
6163,21958,21875
6164,21917,21959
6165,21875,21958
6166,21917,21917
6167,21875,21959
6168,21959,21875
6169,22042,21917
6170,21916,21917
6171,22000,21917
6172,22000,21959
6173,21958,21958
6174,21958,21958
6175,21916,22042
6176,21917,21959
6177,21958,22042
6178,21958,22000
6179,22000,21958
6180,22084,21958
6181,22000,21958
6182,21959,21917
6183,22000,22000
6184,22000,21958
6185,22000,22000
6186,22000,22000
6187,22000,21958
6188,22042,22000
6189,22000,22000
6190,22041,22000
6191,22000,22042
6192,22000,22042
6193,22041,22000
6194,22041,22042
6195,22084,22000
6196,21958,22000
6197,22083,22042
6198,22042,22083
6199,22000,22042
6200,22083,22042
6201,22041,22125
6202,22041,22000
6203,22083,22042
6204,22042,22042
6205,22125,22042
6206,22125,22084
6207,22000,22083
6208,22041,22083
6209,22042,22042
6210,22083,22083
6211,22084,22125
6212,22083,22083
6213,22125,22083
6214,22125,22084
6215,22125,22125
6216,22125,22041
6217,22166,22083
6218,22041,22167
6219,22084,22125
6220,22167,22125
6221,22125,22167
6222,22125,22125
6223,22167,22125
6224,22125,22125
6225,22125,22167
6226,22166,22167
6227,22083,22166
6228,22125,22167
6229,22125,22125
6230,22167,22166
6231,22208,22125
6232,22250,22166
6233,22083,22208
6234,22166,22167
6235,22167,22209
6236,22125,22166
6237,22166,22125
6238,22167,22208
6239,22208,22166
6240,22208,22166
6241,22208,22167
6242,22250,22167
6243,22250,22208
6244,22166,22250
6245,22166,22208
6246,22250,22250
6247,22167,22209
6248,22208,22208
6249,22250,22250
6250,22208,22208
6251,22250,22167
6252,22209,27334
6253,23042,22958
6254,23125,23000
6255,23042,22959
6256,22208,22292
6257,22250,22250
6258,22250,22292
6259,22208,22250
6260,22292,22291
6261,22291,22250
6262,22250,22292
6263,22209,22292
6264,22291,22292
6265,22292,22291
6266,22292,22292
6267,22291,22292
6268,22292,22291
6269,22292,22292
6270,22291,22291
6271,22292,22334
6272,22333,22291
6273,22291,22333
6274,22292,22334
6275,22292,22333
6276,22333,22375
6277,22334,22250
6278,22375,22292
6279,22333,22333
6280,22334,22292
6281,22458,22333
6282,22292,22292
6283,22459,22334
6284,22333,22416
6285,22333,22333
6286,22375,22375
6287,22375,22375
6288,22375,22375
6289,22417,22375
6290,22291,22333
6291,22375,22333
6292,22416,22375
6293,22375,22416
6294,22375,22333
6295,22416,22417
6296,22375,22417
6297,22417,22375
6298,22375,22375
6299,22459,22375
6300,22416,22375
6301,22416,22417
6302,22417,22416
6303,22416,22417
6304,22417,22458
6305,22500,22416
6306,22417,22417
6307,22458,22416
6308,22417,22417
6309,22375,22500
6310,22458,22458
6311,22417,22417
6312,22458,22458
6313,22459,22459
6314,22459,22500
6315,22458,22417
6316,22500,22542
6317,22416,22458
6318,22500,22417
6319,50125,22500
6320,22500,22500
6321,22416,22500
6322,22458,22458
6323,22458,22541
6324,22458,42667
6325,36584,22542
6326,22500,22500
6327,22583,22500
6328,22500,22541
6329,22500,22542
6330,22541,22500
6331,22458,22541
6332,22500,22500
6333,22541,22542
6334,22458,22583
6335,22583,22583
6336,22584,22667
6337,22625,22542
6338,22583,22500
6339,22625,22584
6340,22583,22583
6341,22583,22541
6342,22625,22500
6343,22583,22584
6344,22584,22625
6345,22625,22583
6346,22667,22583
6347,22583,22583
6348,38833,22625
6349,22584,35500
6350,22584,23292
6351,23375,23458
6352,23208,22625
6353,22583,22666
6354,22584,40667
6355,22625,22667
6356,22625,22583
6357,22625,40000
6358,22542,22584
6359,22667,22583
6360,41250,22625
6361,22625,22667
6362,22583,37375
6363,22584,22625
6364,22625,22625
6365,22584,22709
6366,22625,22625
6367,22708,22625
6368,22625,22667
6369,22625,22666
6370,22667,22667
6371,22625,22625
6372,22667,22625
6373,22667,22708
6374,22625,22708
6375,22667,22667
6376,22708,22666
6377,22666,22667
6378,22667,22708
